path,group,before_cumulation,length,plDDT
Q504Y2,Unknotted,"{'0_1': 0.8, '3_1': 0.11}",493,82.8921511017838
Q504Y3,Unknotted,"{'0_1': 0.91, '3_1': 0.07}",356,71.62786896551704
Q50LG9,Unknotted,"{'0_1': 0.93, '3_1': 0.07}",513,77.676682977079
Q52LA3,Unknotted,{'0_1': 0.99},116,77.18170142700325
Q52LC2,Unknotted,"{'0_1': 0.92, '3_1': 0.08}",224,74.17720044792816
Q52LD8,Unknotted,"{'0_1': 0.62, '3_1': 0.14, '4_1': 0.06}",501,68.85758638211394
Q52LG2,Unknotted,{'0_1': 0.98},175,46.4926117103238
Q52LJ0,Unknotted,"{'0_1': 0.92, '3_1': 0.08}",433,75.690046948357
Q52LR7,Unknotted,"{'0_1': 0.79, '3_1': 0.13}",807,58.49427788220505
Q52LW3,Unknotted,"{'0_1': 0.65, '3_1': 0.15, '5_2': 0.07}",1261,64.5871571973488
Q52M58,Unknotted,{'0_1': 0.96},125,50.19064583333349
Q52M75,Unknotted,{'0_1': 0.94},96,47.05740789473677
Q52M93,Unknotted,{'0_1': 0.99},769,76.52378378378425
Q52MB2,Unknotted,"{'0_1': 0.9, '3_1': 0.1}",194,67.14786516853904
Q52WX2,Unknotted,"{'0_1': 0.91, '3_1': 0.08}",424,77.65400798525847
Q537H7,Unknotted,{'0_1': 0.99},98,63.82520050125336
Q538Z0,Unknotted,{'0_1': 1.0},58,67.78352422907476
Q53EL6,Unknotted,"{'0_1': 0.93, '3_1': 0.07}",469,77.67931918412312
Q53EL9,Unknotted,"{'0_1': 0.82, '3_1': 0.13}",994,70.49120095124827
Q53EP0,Unknotted,{'0_1': 0.9},1204,76.25354907843956
Q53EQ6,Unknotted,"{'0_1': 0.88, '3_1': 0.11}",642,69.30326171475326
Q53ET0,Unknotted,"{'0_1': 0.74, '3_1': 0.23}",693,49.490265658328276
Q53EU6,Unknotted,{'0_1': 0.98},434,85.2595378765723
Q53EV4,Unknotted,{'0_1': 0.93},343,87.82221067717585
Q53EZ4,Unknotted,{'0_1': 0.99},464,82.79304781923274
Q53F19,Unknotted,"{'0_1': 0.91, '3_1': 0.07}",620,63.86230909090871
Q53F39,Unknotted,{'0_1': 0.98},396,90.01519472361824
Q53FA7,Unknotted,"{'0_1': 0.72, '3_1': 0.23}",332,96.9749500199918
Q53FD0,Unknotted,"{'0_1': 0.83, '3_1': 0.17}",456,61.17503160208878
Q53FE4,Unknotted,{'0_1': 0.99},359,56.6045052177045
Q53FP2,Unknotted,{'0_1': 0.97},167,81.39093292212787
Q53FT3,Unknotted,{'0_1': 0.96},197,88.88240813648292
Q53FV1,Unknotted,{'0_1': 0.99},153,94.03162469536973
Q53FZ2,Unknotted,"{'0_1': 0.94, '3_1': 0.06}",586,89.32778516295103
Q53G44,Unknotted,{'0_1': 0.96},452,86.36569517971624
Q53G59,Unknotted,"{'0_1': 0.82, '3_1': 0.12}",568,92.97478457026968
Q53GA4,Unknotted,{'0_1': 1.0},152,86.16982558139583
Q53GD3,Unknotted,"{'0_1': 0.93, '3_1': 0.06}",710,83.76549381609672
Q53GG5,Unknotted,"{'0_1': 0.89, '3_1': 0.1}",364,67.03857402691885
Q53GI3,Unknotted,"{'0_1': 0.93, '3_1': 0.07}",561,61.213028824833806
Q53GL0,Unknotted,{'0_1': 0.97},409,69.49874692118287
Q53GL7,Unknotted,"{'0_1': 0.83, '4_1': 0.07, '3_1': 0.06}",1025,67.52793634364059
Q53GQ0,Unknotted,"{'0_1': 0.8, '3_1': 0.15}",312,95.35085714285614
Q53GS7,Unknotted,"{'0_1': 0.84, '3_1': 0.13}",698,79.42749509366723
Q53GS9,Unknotted,"{'0_1': 0.9, '3_1': 0.09}",565,79.11164535009745
Q53GT1,Unknotted,"{'0_1': 0.91, '3_1': 0.07}",634,89.60720999405083
Q53H12,Unknotted,{'0_1': 0.91},422,86.6031696294062
Q53H47,Unknotted,{'0_1': 0.93},684,83.38146190302504
Q53H54,Unknotted,{'0_1': 0.95},448,85.25018654607112
Q53H64,Unknotted,{'0_1': 0.98},114,76.63148345784434
Q53H76,Unknotted,"{'0_1': 0.91, '3_1': 0.08}",456,89.67167000285961
Q53H80,Unknotted,{'0_1': 1.0},203,68.87420418516169
Q53H82,Unknotted,{'0_1': 0.96},288,95.89956653662766
Q53H96,Unknotted,"{'0_1': 0.88, '3_1': 0.08}",274,94.81272091862223
Q53HC0,Unknotted,{'0_1': 0.97},331,74.0361340007701
Q53HC5,Unknotted,{'0_1': 0.9},615,92.49213166144206
Q53HC9,Unknotted,"{'0_1': 0.78, '3_1': 0.16}",387,89.34946544980389
Q53HI1,Unknotted,{'0_1': 0.96},259,88.67814729041207
Q53HL2,Unknotted,{'0_1': 0.97},280,68.78918599363321
Q53HV7,Unknotted,"{'0_1': 0.92, '3_1': 0.07}",270,92.7729543292099
Q53LP3,Unknotted,{'0_1': 0.94},525,62.80892711518844
Q53QV2,Unknotted,{'0_1': 0.98},105,64.88917840375598
Q53QW1,Unknotted,"{'0_1': 0.68, '3_1': 0.26, '4_1': 0.06}",395,48.00287769784205
Q53QZ3,Unknotted,{'0_1': 0.93},475,75.87344108446247
Q53R12,Unknotted,{'0_1': 0.94},229,73.6071794871793
Q53R41,Unknotted,{'0_1': 1.0},847,85.12979264018666
Q53RD9,Unknotted,"{'0_1': 0.9, '3_1': 0.06}",439,82.28333636088455
Q53RE8,Unknotted,{'0_1': 1.0},183,84.16089584850685
Q53RT3,Unknotted,"{'0_1': 0.93, '3_1': 0.06}",343,70.9349731800764
Q53RY4,Unknotted,"{'0_1': 0.92, '3_1': 0.08}",240,76.94935340022326
Q53S08,Unknotted,{'0_1': 0.94},254,73.11688161209055
Q53S33,Unknotted,{'0_1': 1.0},107,81.28115429917517
Q53S58,Unknotted,{'0_1': 0.98},311,90.35858577405865
Q53S99,Unknotted,{'0_1': 1.0},150,54.26402959094866
Q53SZ7,Unknotted,"{'0_1': 0.82, '3_1': 0.13}",412,59.11783835182277
Q53T59,Unknotted,"{'0_1': 0.87, '3_1': 0.13}",392,67.79839256061074
Q53T94,Unknotted,"{'0_1': 0.91, '3_1': 0.08}",588,79.0631724422446
Q53TN4,Unknotted,"{'0_1': 0.92, '3_1': 0.08}",286,87.28666815742406
Q53TQ3,Unknotted,"{'0_1': 0.63, '3_1': 0.17, '4_1': 0.07}",1027,51.72229106447222
Q53TS8,Unknotted,"{'0_1': 0.79, '3_1': 0.16}",623,53.028197639528
Q562E7,Unknotted,"{'0_1': 0.72, '3_1': 0.23}",1941,69.77339793454956
Q562R1,Unknotted,"{'0_1': 0.85, '3_1': 0.1}",376,95.12882173174803
Q567U6,Unknotted,{'0_1': 0.96},631,78.60648101265848
Q567V2,Unknotted,{'0_1': 0.98},206,88.50658730158743
Q569G3,Unknotted,{'0_1': 0.96},176,61.924246473645226
Q569K4,Unknotted,{'0_1': 0.97},471,61.56785451457729
Q569K6,Unknotted,{'0_1': 0.97},752,72.64275110657113
Q56A73,Unknotted,"{'0_1': 0.94, '3_1': 0.06}",249,82.40387845849766
Q56NI9,Unknotted,"{'0_1': 0.58, '3_1': 0.34}",601,58.41526874999998
Q56P03,Unknotted,"{'0_1': 0.86, '3_1': 0.12}",285,76.00464628821022
Q56P42,Unknotted,{'0_1': 0.99},97,75.09523178807919
Q56UQ5,Unknotted,{'0_1': 0.99},140,85.14445149591981
Q56VL3,Unknotted,{'0_1': 1.0},154,57.37043660789287
Q587I9,Unknotted,{'0_1': 0.99},215,57.29835616438359
Q587J7,Unknotted,"{'0_1': 0.86, '3_1': 0.07}",1177,73.49686889294442
Q587J8,Unknotted,{'0_1': 0.97},217,67.62308367466349
Q58A44,Unknotted,{'0_1': 1.0},107,77.55788113695088
Q58A45,Unknotted,"{'0_1': 0.85, '3_1': 0.1}",887,64.85209703824977
Q58DX5,Unknotted,"{'0_1': 0.92, '3_1': 0.07}",795,78.46328525641039
Q58EX7,Unknotted,"{'0_1': 0.85, '3_1': 0.09}",1191,69.86885021211846
Q58F21,Unknotted,"{'0_1': 0.75, '3_1': 0.16}",947,62.815444209412824
Q58FF3,Unknotted,{'0_1': 0.98},399,81.9888716195212
Q58FF6,Unknotted,"{'0_1': 0.88, '3_1': 0.09}",505,78.71807287845415
Q58FF7,Unknotted,{'0_1': 0.99},597,78.3415119916579
Q58FF8,Unknotted,{'0_1': 0.96},381,79.93413748795349
Q58FG0,Unknotted,{'0_1': 0.98},334,69.95726904674264
Q58FG1,Unknotted,{'0_1': 0.98},418,69.57626603042065
Q58G82,Unknotted,{'0_1': 0.92},188,80.02471295060067
Q58HT5,Unknotted,"{'0_1': 0.82, '3_1': 0.12}",328,93.18875841436035
Q59EK9,Unknotted,{'0_1': 0.96},446,69.11027777777772
Q59GN2,Unknotted,{'0_1': 0.99},51,94.21091928251111
Q59H18,Unknotted,{'0_1': 0.92},835,79.3582878602095
Q5BIV9,Unknotted,"{'0_1': 0.93, '3_1': 0.07}",151,54.657808219178115
Q5BJD5,Unknotted,{'0_1': 0.95},291,83.73353043478272
Q5BJF2,Unknotted,{'0_1': 0.95},176,90.8198985801217
Q5BJF6,Unknotted,"{'0_1': 0.84, '3_1': 0.16}",829,78.2198679867984
Q5BJH2,Unknotted,{'0_1': 0.99},165,69.33578078078095
Q5BJH7,Unknotted,{'0_1': 0.99},314,73.76069604612846
Q5BKT4,Unknotted,"{'0_1': 0.84, '3_1': 0.08}",473,93.26189812468284
Q5BKU9,Unknotted,{'0_1': 1.0},147,65.703985572588
Q5BKX5,Unknotted,"{'0_1': 0.88, '3_1': 0.07}",351,83.39152777777832
Q5BKX6,Unknotted,"{'0_1': 0.8, '4_1': 0.06}",768,65.44260980159343
Q5BKX8,Unknotted,"{'0_1': 0.91, '3_1': 0.09}",364,67.11024481468904
Q5BKY1,Unknotted,{'0_1': 1.0},277,86.0906921348313
Q5BKY6,Unknotted,{'0_1': 0.99},102,59.58091264667527
Q5BKY9,Unknotted,"{'0_1': 0.87, '3_1': 0.13}",247,62.062985901309254
Q5BKZ1,Unknotted,"{'0_1': 0.89, '3_1': 0.06}",582,54.57030362177401
Q5BLP8,Unknotted,{'0_1': 1.0},95,78.2373870056498
Q5BN46,Unknotted,{'0_1': 1.0},136,76.89413246268653
Q5BVD1,Unknotted,{'0_1': 0.94},217,76.01806811509142
Q5C9Z4,Unknotted,"{'0_1': 0.84, '3_1': 0.11}",860,70.07225610658784
Q5CZ79,Unknotted,{'0_1': 0.87},823,70.88542457845952
Q5CZA5,Unknotted,"{'0_1': 0.92, '3_1': 0.06}",627,68.42319413772277
Q5D0E6,Unknotted,"{'0_1': 0.78, '4_1': 0.1, '3_1': 0.09}",543,88.6951258087702
Q5D1E8,Unknotted,"{'0_1': 0.88, '3_1': 0.11}",599,67.42021175453782
Q5DID0,Unknotted,"{'0_1': 0.82, '3_1': 0.1}",1318,69.85732365145346
Q5DJT8,Unknotted,{'0_1': 0.98},189,68.72878604963152
Q5DT21,Unknotted,{'0_1': 0.95},86,91.50196165191741
Q5DX21,Unknotted,{'0_1': 0.97},431,73.40060764959948
Q5EB52,Unknotted,"{'0_1': 0.92, '3_1': 0.07}",335,91.84393829401074
Q5EBL2,Unknotted,"{'0_1': 0.7, '3_1': 0.12, '5_2': 0.06}",1059,58.07507891697595
Q5EBL4,Unknotted,{'0_1': 0.97},403,76.48192319322678
Q5EBL8,Unknotted,{'0_1': 0.99},140,78.20944881889734
Q5EBM0,Unknotted,{'0_1': 0.93},449,87.31018981880916
Q5EBM4,Unknotted,{'0_1': 0.98},170,60.529869470630565
Q5EBN2,Unknotted,{'0_1': 1.0},209,85.62241502683308
Q5EE01,Unknotted,{'0_1': 1.0},88,89.6991914893614
Q5EG05,Unknotted,{'0_1': 0.99},197,65.38948264984215
Q5F1R6,Unknotted,"{'0_1': 0.84, '4_1': 0.13}",531,72.1193409873713
Q5FBB7,Unknotted,"{'0_1': 0.86, '3_1': 0.13}",561,55.17323555555548
Q5FVE4,Unknotted,{'0_1': 0.96},666,90.69078292496131
Q5FWE3,Unknotted,"{'0_1': 0.74, '3_1': 0.22}",981,51.16295700416073
Q5FWF4,Unknotted,"{'0_1': 0.89, '3_1': 0.09}",1079,73.16204879176765
Q5FWF5,Unknotted,"{'0_1': 0.68, '3_1': 0.24}",840,52.53473066506201
Q5FWF6,Unknotted,{'0_1': 0.98},425,65.23103163294385
Q5FWF7,Unknotted,{'0_1': 1.0},155,82.96318217357295
Q5FYA8,Unknotted,"{'0_1': 0.77, '3_1': 0.11}",562,94.28397813476117
Q5FYB0,Unknotted,{'0_1': 0.99},599,88.03007796038801
Q5FYB1,Unknotted,{'0_1': 0.95},569,86.72773851590107
Q5GAN3,Unknotted,{'0_1': 0.99},156,90.2962930344275
Q5GAN4,Unknotted,{'0_1': 0.99},147,88.70995843724036
Q5GAN6,Unknotted,{'0_1': 0.96},216,65.66314593301458
Q5GFL6,Unknotted,{'0_1': 0.94},755,85.8445933263816
Q5GH70,Unknotted,"{'0_1': 0.86, '3_1': 0.13}",373,84.94324403789615
Q5GH72,Unknotted,"{'0_1': 0.9, '3_1': 0.08}",579,68.55839920071082
Q5GH73,Unknotted,"{'0_1': 0.8, '3_1': 0.12, '4_1': 0.06}",641,64.88002775024731
Q5GH76,Unknotted,"{'0_1': 0.86, '3_1': 0.07}",650,66.09935490273895
Q5GH77,Unknotted,{'0_1': 0.98},459,76.53131669763698
Q5GJ75,Unknotted,"{'0_1': 0.92, '3_1': 0.07}",292,74.83926393728194
Q5GLZ8,Unknotted,"{'0_1': 0.74, '3_1': 0.23}",1057,91.65958951651588
Q5H8A3,Unknotted,{'0_1': 0.97},153,62.53527156549529
Q5H8A4,Unknotted,"{'0_1': 0.86, '3_1': 0.09}",983,83.4824813212732
Q5H8C1,Unknotted,"{'0_1': 0.78, '3_1': 0.19}",2179,74.76471760604285
Q5H913,Unknotted,{'0_1': 0.99},290,71.5206950477844
Q5H943,Unknotted,{'0_1': 1.0},113,71.29847608453805
Q5H9B9,Unknotted,"{'0_1': 0.89, '3_1': 0.06}",411,53.242285890326905
Q5H9E4,Unknotted,{'0_1': 0.98},307,85.74551597051601
Q5H9I0,Unknotted,{'0_1': 0.93},405,68.7787083465571
Q5H9J7,Unknotted,{'0_1': 1.0},111,64.60310305775764
Q5H9J9,Unknotted,{'0_1': 0.95},407,83.58542549923173
Q5H9K5,Unknotted,"{'0_1': 0.84, '3_1': 0.14}",638,51.297901870943
Q5H9L2,Unknotted,{'0_1': 1.0},206,58.25577041129526
Q5H9L4,Unknotted,{'0_1': 0.93},462,68.01141537625672
Q5H9M0,Unknotted,"{'0_1': 0.83, '3_1': 0.13}",696,62.62420007222754
Q5H9R7,Unknotted,"{'0_1': 0.72, '3_1': 0.19, '4_1': 0.06}",873,68.65861736334477
Q5H9S7,Unknotted,"{'0_1': 0.82, '4_1': 0.06}",520,87.31609968545897
Q5H9U9,Unknotted,"{'0_1': 0.74, '3_1': 0.1}",1706,80.23446177062466
Q5HY64,Unknotted,"{'0_1': 0.87, '3_1': 0.08}",1035,49.59073823021911
Q5HY92,Unknotted,"{'0_1': 0.8, '3_1': 0.13}",759,61.40267474048407
Q5HY98,Unknotted,{'0_1': 0.93},468,65.65241775456958
Q5HYA8,Unknotted,"{'0_1': 0.88, '3_1': 0.12}",995,84.77163083577166
Q5HYI7,Unknotted,"{'0_1': 0.94, '3_1': 0.06}",312,84.75077544426495
Q5HYI8,Unknotted,{'0_1': 0.96},236,81.59902412868661
Q5HYJ1,Unknotted,"{'0_1': 0.91, '3_1': 0.09}",363,82.85159474039074
Q5HYJ3,Unknotted,{'0_1': 0.98},339,76.12755358462644
Q5HYK3,Unknotted,{'0_1': 0.92},327,82.83728036669228
Q5HYK7,Unknotted,"{'0_1': 0.81, '3_1': 0.09}",790,59.62097060272672
Q5HYK9,Unknotted,{'0_1': 0.96},610,71.23856619144644
Q5HYL7,Unknotted,{'0_1': 0.98},178,77.50652567975854
Q5HYM0,Unknotted,"{'0_1': 0.92, '3_1': 0.08}",836,59.3049954614218
Q5HYN5,Unknotted,{'0_1': 0.99},189,69.61076145552539
Q5HYR2,Unknotted,{'0_1': 0.96},192,63.44612880396348
Q5HYW3,Unknotted,"{'0_1': 0.83, '3_1': 0.11}",569,64.09877936333719
Q5I0G3,Unknotted,{'0_1': 0.92},518,86.68898161586824
Q5I0X4,Unknotted,{'0_1': 0.96},101,71.5356720430107
Q5I0X7,Unknotted,{'0_1': 0.98},151,91.97969647251838
Q5I7T1,Unknotted,"{'0_1': 0.85, '4_1': 0.08, '3_1': 0.07}",473,92.85194712760543
Q5IJ48,Unknotted,"{'0_1': 0.74, '4_1': 0.09, '3_1': 0.07}",1285,77.58330236035565
Q5J5C9,Unknotted,{'0_1': 0.98},76,83.59959044368631
Q5J8M3,Unknotted,{'0_1': 1.0},183,66.1923164647187
Q5J8X5,Unknotted,{'0_1': 0.97},152,85.94803761242824
Q5JNZ3,Unknotted,{'0_1': 0.96},666,63.83338513387035
Q5JNZ5,Unknotted,{'0_1': 0.99},115,88.67961538461591
Q5JPF3,Unknotted,"{'0_1': 0.56, '3_1': 0.27, '5_2': 0.06}",1778,52.55874535316013
Q5JPH6,Unknotted,{'0_1': 0.97},523,89.64959302325572
Q5JPI3,Unknotted,"{'0_1': 0.94, '3_1': 0.06}",329,76.09016641452318
Q5JPI9,Unknotted,{'0_1': 0.98},291,73.08125721901281
Q5JQC4,Unknotted,"{'0_1': 0.84, '4_1': 0.14}",288,53.40201513718077
Q5JQC9,Unknotted,"{'0_1': 0.63, '3_1': 0.17, '4_1': 0.08}",854,55.77343759489823
Q5JQD4,Unknotted,{'0_1': 0.97},70,69.35655737704913
Q5JQF7,Unknotted,{'0_1': 1.0},62,54.963934108527255
Q5JQF8,Unknotted,{'0_1': 0.95},200,90.0970778816202
Q5JQS5,Unknotted,{'0_1': 0.98},317,89.13016901408429
Q5JQS6,Unknotted,{'0_1': 0.98},135,67.52292727272739
Q5JR12,Unknotted,"{'0_1': 0.89, '3_1': 0.1}",505,85.04551750972665
Q5JR59,Unknotted,"{'0_1': 0.88, '3_1': 0.06}",1369,52.25597345971573
Q5JR98,Unknotted,{'0_1': 1.0},221,73.93914790018279
Q5JRA6,Unknotted,"{'0_1': 0.78, '3_1': 0.07, '4_1': 0.06}",1907,52.4757710249226
Q5JRC9,Unknotted,"{'0_1': 0.74, '3_1': 0.15, '5_1': 0.06}",791,48.06030431372552
Q5JRK9,Unknotted,{'0_1': 1.0},111,62.45873072360613
Q5JRM2,Unknotted,"{'0_1': 0.86, '3_1': 0.09}",361,54.172296958855114
Q5JRS4,Unknotted,"{'0_1': 0.92, '3_1': 0.06}",329,75.23873877391627
Q5JRV8,Unknotted,{'0_1': 0.98},349,65.32849593495966
Q5JRX3,Unknotted,"{'0_1': 0.84, '3_1': 0.08, '4_1': 0.08}",1037,94.41571238509957
Q5JS13,Unknotted,"{'0_1': 0.77, '3_1': 0.18}",557,75.31193540998693
Q5JS37,Unknotted,{'0_1': 0.96},347,89.47834439528063
Q5JS54,Unknotted,{'0_1': 0.99},123,88.8553147574815
Q5JSH3,Unknotted,"{'0_1': 0.85, '3_1': 0.1}",913,63.79349466891154
Q5JSJ4,Unknotted,{'0_1': 0.93},861,69.1586957800319
Q5JSL3,Unknotted,"{'0_1': 0.81, '3_1': 0.15}",2073,79.27146856493444
Q5JSP0,Unknotted,"{'0_1': 0.84, '3_1': 0.13}",725,70.03868114121643
Q5JSQ8,Unknotted,{'0_1': 0.96},128,88.67768172888007
Q5JSS6,Unknotted,"{'0_1': 0.86, '3_1': 0.07, '4_1': 0.07}",88,85.80782152230988
Q5JST6,Unknotted,{'0_1': 0.98},749,81.67712848799472
Q5JT25,Unknotted,{'0_1': 0.97},222,80.01602957906688
Q5JTB6,Unknotted,{'0_1': 1.0},97,79.47205270457694
Q5JTD0,Unknotted,"{'0_1': 0.84, '3_1': 0.13}",557,63.39941852447712
Q5JTD7,Unknotted,{'0_1': 0.98},316,83.89217745392212
Q5JTH9,Unknotted,"{'0_1': 0.86, '3_1': 0.12}",1297,78.09755401387459
Q5JTJ3,Unknotted,{'0_1': 1.0},125,79.29026262626277
Q5JTN6,Unknotted,{'0_1': 0.96},314,87.77079286010735
Q5JTV8,Unknotted,"{'0_1': 0.76, '3_1': 0.14, '4_1': 0.06}",583,61.61580548414718
Q5JTW2,Unknotted,"{'0_1': 0.93, '3_1': 0.06}",689,64.05075573801072
Q5JTY5,Unknotted,{'0_1': 0.94},395,75.3874514877098
Q5JTZ5,Unknotted,{'0_1': 0.98},239,58.36400974025957
Q5JTZ9,Unknotted,{'0_1': 0.94},985,88.074324360164
Q5JU00,Unknotted,{'0_1': 0.98},501,83.23481187612
Q5JU67,Unknotted,{'0_1': 1.0},520,78.33314749470728
Q5JU69,Unknotted,{'0_1': 0.97},321,88.2283604605001
Q5JUK2,Unknotted,{'0_1': 0.95},328,56.95975196362125
Q5JUK3,Unknotted,"{'0_1': 0.68, '3_1': 0.11}",1230,75.19786235983817
Q5JUK9,Unknotted,{'0_1': 0.97},113,64.27351535836176
Q5JUQ0,Unknotted,{'0_1': 0.93},283,89.16992885727001
Q5JUR7,Unknotted,"{'0_1': 0.82, '3_1': 0.16}",227,94.08565532626844
Q5JUW0,Unknotted,"{'0_1': 0.78, '3_1': 0.17}",171,49.46238532110076
Q5JUX0,Unknotted,"{'0_1': 0.88, '3_1': 0.11}",258,81.70833252309136
Q5JVF3,Unknotted,{'0_1': 1.0},399,95.90405564142223
Q5JVG2,Unknotted,"{'0_1': 0.87, '3_1': 0.08}",852,60.312235294117315
Q5JVG8,Unknotted,{'0_1': 0.98},444,68.50349847771905
Q5JVL4,Unknotted,{'0_1': 0.94},640,84.0684434233204
Q5JVX7,Unknotted,"{'0_1': 0.89, '3_1': 0.11}",400,47.823202715211465
Q5JW98,Unknotted,{'0_1': 0.97},314,74.8867481662587
Q5JWF2,Unknotted,"{'0_1': 0.7, '3_1': 0.23}",1037,59.21383444216998
Q5JWF8,Unknotted,{'0_1': 0.96},245,93.423150612028
Q5JWR5,Unknotted,"{'0_1': 0.64, '3_1': 0.22, '3_1#3_1': 0.06}",2465,67.61133969818262
Q5JX69,Unknotted,{'0_1': 0.98},171,58.11201459854004
Q5JX71,Unknotted,{'0_1': 1.0},171,58.9457236363636
Q5JXA9,Unknotted,{'0_1': 1.0},342,77.04918532818547
Q5JXB2,Unknotted,"{'0_1': 0.92, '3_1': 0.07}",153,91.54075102040767
Q5JXC2,Unknotted,"{'0_1': 0.89, '3_1': 0.1}",388,58.55586321381131
Q5JXM2,Unknotted,{'0_1': 0.95},366,79.52050034270033
Q5JXX7,Unknotted,{'0_1': 1.0},168,67.5853456878117
Q5JY77,Unknotted,"{'0_1': 0.7, '3_1': 0.09}",1395,40.64635794629911
Q5JYT7,Unknotted,"{'0_1': 0.8, '3_1': 0.13}",1200,64.86173204389931
Q5JZY3,Unknotted,{'0_1': 0.96},1008,79.55078161516418
Q5K130,Unknotted,{'0_1': 0.99},101,55.18319426336368
Q5K131,Unknotted,{'0_1': 0.97},121,38.9815968063872
Q5K4E3,Unknotted,{'0_1': 0.96},855,77.7924211990113
Q5K4L6,Unknotted,"{'0_1': 0.84, '3_1': 0.06}",683,86.86695685670297
Q5K651,Unknotted,"{'0_1': 0.84, '3_1': 0.06}",1589,83.9928616521668
Q5KSL6,Unknotted,"{'0_1': 0.77, '3_1': 0.08, '4_1': 0.06}",1271,66.42208391889199
Q5KU26,Unknotted,{'0_1': 0.93},742,72.8183100558659
Q5M775,Unknotted,"{'0_1': 0.63, '3_1': 0.26}",1068,67.78744798556859
Q5M7Z0,Unknotted,{'0_1': 0.92},435,72.75579217813319
Q5M8T2,Unknotted,"{'0_1': 0.82, '3_1': 0.07}",416,76.0172823984528
Q5M9N0,Unknotted,{'0_1': 0.99},1113,73.50914462577279
Q5M9Q1,Unknotted,{'0_1': 0.94},402,60.860039975399374
Q5MAI5,Unknotted,"{'0_1': 0.9, '3_1': 0.09}",379,79.40838741396263
Q5MCW4,Unknotted,{'0_1': 0.98},686,75.87845739910271
Q5MIZ7,Unknotted,{'0_1': 0.92},849,76.57771420230696
Q5MJ07,Unknotted,{'0_1': 1.0},72,67.53139130434793
Q5MJ08,Unknotted,{'0_1': 1.0},99,70.54288461538425
Q5MJ09,Unknotted,{'0_1': 0.97},141,64.72870523415973
Q5MJ10,Unknotted,{'0_1': 0.98},180,59.02952552120741
Q5MJ68,Unknotted,"{'0_1': 0.9, '3_1': 0.08}",293,72.1665851565852
Q5MJ70,Unknotted,{'0_1': 0.95},313,69.2695158141348
Q5MNV8,Unknotted,{'0_1': 0.98},452,87.26240593243634
Q5MNZ6,Unknotted,"{'0_1': 0.9, '3_1': 0.09}",344,95.27146004481
Q5MNZ9,Unknotted,{'0_1': 0.98},446,78.44162661195774
Q5MY95,Unknotted,{'0_1': 0.97},495,94.21679894875221
Q5NDL2,Unknotted,{'0_1': 0.93},527,91.623879881251
Q5NE16,Unknotted,{'0_1': 0.94},218,49.492954545454566
Q5NUL3,Unknotted,{'0_1': 0.97},361,79.44050437828386
Q5PR19,Unknotted,"{'0_1': 0.9, '4_1': 0.07}",223,57.817737478410855
Q5PRF9,Unknotted,"{'0_1': 0.76, '3_1': 0.17}",694,65.96131712832126
Q5PSV4,Unknotted,"{'0_1': 0.93, '3_1': 0.06}",323,80.73253793626706
Q5PT55,Unknotted,{'0_1': 0.95},438,80.29438939084825
Q5QFB9,Unknotted,{'0_1': 0.96},102,44.520149942329866
Q5QGT7,Unknotted,{'0_1': 0.98},225,81.36903982542263
Q5QGZ9,Unknotted,{'0_1': 0.97},265,84.17452137546447
Q5QJ38,Unknotted,"{'0_1': 0.67, '3_1': 0.29}",904,42.32506532663316
Q5QJ74,Unknotted,"{'0_1': 0.89, '3_1': 0.08}",424,90.53948922350227
Q5QJE6,Unknotted,"{'0_1': 0.85, '3_1': 0.09}",756,54.7641603375521
Q5QJU3,Unknotted,{'0_1': 0.98},275,92.9749183303084
Q5QNW6,Unknotted,{'0_1': 1.0},126,87.95688139059337
Q5QP82,Unknotted,"{'0_1': 0.79, '4_1': 0.13}",559,70.97250411474256
Q5R372,Unknotted,"{'0_1': 0.73, '3_1': 0.21}",815,76.52800400123151
Q5R387,Unknotted,{'0_1': 0.97},149,72.92121186440666
Q5R3F8,Unknotted,"{'0_1': 0.7, '3_1': 0.2}",820,61.758155724706704
Q5R3I4,Unknotted,{'0_1': 0.95},469,96.37562449420045
Q5R3K3,Unknotted,{'0_1': 0.94},315,84.43430693069261
Q5RGS3,Unknotted,{'0_1': 0.99},127,64.76191530317611
Q5RI15,Unknotted,{'0_1': 1.0},118,67.57260683760678
Q5RIA9,Unknotted,"{'0_1': 0.92, '3_1': 0.08}",395,76.19525210084065
Q5RKV6,Unknotted,{'0_1': 0.94},272,81.88608169440222
Q5RL73,Unknotted,{'0_1': 0.92},367,68.86186562073642
Q5S007,Unknotted,"{'0_1': 0.81, '3_1': 0.16}",2527,77.61925112107855
Q5SGD2,Unknotted,{'0_1': 0.97},360,89.93943559556737
Q5SNT2,Unknotted,{'0_1': 0.9},666,59.97690415272567
Q5SNV9,Unknotted,"{'0_1': 0.88, '3_1': 0.08}",1468,48.16086747619432
Q5SQ64,Unknotted,{'0_1': 0.99},297,76.43959246275213
Q5SQ80,Unknotted,"{'0_1': 0.94, '3_1': 0.06}",823,71.8956005459506
Q5SQH8,Unknotted,{'0_1': 0.97},315,62.81880773786073
Q5SQI0,Unknotted,"{'0_1': 0.8, '3_1': 0.16}",421,69.02547078413588
Q5SQN1,Unknotted,"{'0_1': 0.91, '3_1': 0.09}",464,70.66225893824496
